invoice_id,invoice_period,account_id,market_code,custodian,invoice_currency,taxable_base_eur,withholding_tax_eur,custody_fee_eur,market_fee_eur,stamp_duty_eur,vat_eur,total_invoice_eur,invoice_status,paid_date,late_payment_flag
INV0003046,2026-03-31,ACCT00098,XNAS,SIX SIS,EUR,654239.96,160.16,70.43,112.17,0.0,0.0,342.76,PAID,2026-04-13,0
INV0003047,2026-03-31,ACCT00098,XPAR,SIX SIS,EUR,479608.16,49.99,47.21,71.05,0.0,0.0,168.25,PAID,2026-04-21,0
INV0003048,2026-03-31,ACCT00098,XSWX,SIX SIS,EUR,2875191.81,835.19,372.49,405.45,0.0,0.0,1613.13,PAID,2026-04-28,0
INV0003049,2026-03-31,ACCT00099,XAMS,SIX SIS,EUR,1223742.1,83.2,105.43,117.34,0.0,44.55,350.52,OVERDUE,,1
INV0003050,2026-03-31,ACCT00099,XETR,SIX SIS,EUR,360647.44,81.53,29.36,36.02,0.0,13.08,159.99,PAID,2026-04-23,0
INV0003051,2026-03-31,ACCT00099,XNAS,SIX SIS,EUR,685266.41,158.87,67.06,115.34,0.0,36.48,377.75,PAID,2026-04-13,0
INV0003052,2026-03-31,ACCT00099,XPAR,SIX SIS,EUR,744199.98,76.27,69.16,112.42,37.72,36.32,331.89,PAID,2026-04-09,0
INV0003053,2026-03-31,ACCT00099,XSWX,SIX SIS,EUR,256663.23,46.97,31.78,31.44,0.0,12.64,122.83,PAID,2026-04-12,0
INV0003054,2026-03-31,ACCT00100,XAMS,Euroclear,EUR,45217.07,2.14,3.69,3.76,0.0,1.49,11.08,ISSUED,,0
INV0003055,2026-03-31,ACCT00100,XETR,Euroclear,EUR,87944.26,9.85,6.46,6.34,0.0,2.56,25.21,PAID,2026-04-09,0
INV0003056,2026-03-31,ACCT00100,XNAS,Euroclear,EUR,44877.97,10.52,4.36,7.5,0.0,2.37,24.75,ISSUED,,0
INV0003057,2026-03-31,ACCT00100,XPAR,Euroclear,EUR,5595.01,0.57,0.5,0.82,0.0,0.26,2.15,PAID,2026-04-21,0
INV0003058,2026-03-31,ACCT00100,XSWX,Euroclear,EUR,54515.35,8.29,6.18,5.9,0.0,2.42,22.79,PAID,2026-04-28,0
INV0003059,2026-03-31,ACCT00101,XAMS,Euroclear,EUR,161641.89,7.64,14.23,14.51,0.0,5.75,42.13,PAID,2026-04-23,0
INV0003060,2026-03-31,ACCT00101,XETR,Euroclear,EUR,210235.54,17.17,15.57,14.29,0.0,5.97,53.0,PAID,2026-04-07,0
INV0003061,2026-03-31,ACCT00101,XNAS,Euroclear,EUR,210331.75,46.57,20.81,35.8,0.0,11.32,114.5,PAID,2026-04-24,0
INV0003062,2026-03-31,ACCT00101,XSWX,Euroclear,EUR,63808.34,17.62,7.87,9.31,0.0,3.44,38.24,PAID,2026-04-26,0
INV0003063,2026-03-31,ACCT00102,XAMS,J.P. Morgan Custody,EUR,93186.96,4.75,8.34,8.51,0.0,3.37,24.97,PAID,2026-04-15,0
INV0003064,2026-03-31,ACCT00102,XETR,J.P. Morgan Custody,EUR,182010.51,18.06,13.28,12.68,0.0,5.19,49.21,ISSUED,,0
INV0003065,2026-03-31,ACCT00102,XNAS,J.P. Morgan Custody,EUR,75358.95,18.74,7.91,13.61,0.0,4.3,44.56,PAID,2026-04-17,0
INV0003066,2026-03-31,ACCT00102,XSWX,J.P. Morgan Custody,EUR,30412.39,7.65,3.49,4.0,0.0,1.5,16.64,ISSUED,,0
INV0003067,2026-03-31,ACCT00103,XAMS,Clearstream,EUR,110459.93,5.48,10.0,10.2,0.0,4.04,29.72,PAID,2026-04-20,0
INV0003068,2026-03-31,ACCT00103,XSWX,Clearstream,EUR,83396.82,24.07,10.55,12.48,1.36,4.61,53.07,OVERDUE,,1
INV0003069,2026-03-31,ACCT00104,XAMS,Clearstream,EUR,207396.82,16.2,19.22,20.48,0.0,0.0,55.9,PAID,2026-04-16,0
INV0003070,2026-03-31,ACCT00104,XETR,Clearstream,EUR,242754.78,22.17,20.78,17.44,0.0,0.0,60.39,PAID,2026-04-12,0
INV0003071,2026-03-31,ACCT00104,XPAR,Clearstream,EUR,228576.88,24.06,22.72,34.2,0.0,0.0,80.98,PAID,2026-04-20,0
INV0003072,2026-03-31,ACCT00105,XAMS,Euroclear,EUR,1396806.02,67.43,118.51,120.88,0.0,47.88,354.7,ISSUED,,0
INV0003073,2026-03-31,ACCT00105,XETR,Euroclear,EUR,2584712.06,267.06,208.78,196.03,0.0,80.96,752.83,PAID,2026-04-11,0
INV0003074,2026-03-31,ACCT00105,XNAS,Euroclear,EUR,1111425.71,280.75,118.5,203.82,0.0,64.46,667.53,PAID,2026-04-12,0
INV0003075,2026-03-31,ACCT00105,XSWX,Euroclear,EUR,1342667.93,385.41,162.72,192.47,0.0,71.04,811.64,PAID,2026-04-24,0
INV0003076,2026-03-31,ACCT00106,XAMS,Euroclear,EUR,40434.87,2.04,3.58,3.65,0.0,1.45,10.72,ISSUED,,0
INV0003077,2026-03-31,ACCT00106,XETR,Euroclear,EUR,45036.5,3.73,3.35,3.04,0.0,1.28,11.4,PAID,2026-04-24,0
INV0003078,2026-03-31,ACCT00106,XPAR,Euroclear,EUR,9251.21,0.97,0.88,1.43,0.48,0.46,4.22,PAID,2026-04-17,0
INV0003079,2026-03-31,ACCT00106,XSWX,Euroclear,EUR,47816.1,11.64,6.0,6.54,0.0,2.51,26.69,ISSUED,,0
INV0003080,2026-03-31,ACCT00107,XAMS,SIX SIS,EUR,1141877.88,84.96,97.77,112.8,0.0,42.11,337.64,PAID,2026-04-07,0
INV0003081,2026-03-31,ACCT00107,XETR,SIX SIS,EUR,964019.19,118.85,77.74,77.16,0.0,30.98,304.73,PAID,2026-04-05,0
INV0003082,2026-03-31,ACCT00107,XSWX,SIX SIS,EUR,513864.65,143.8,64.17,74.71,0.0,27.78,310.46,PAID,2026-04-18,0
INV0003083,2026-03-31,ACCT00108,XAMS,Clearstream,EUR,48516.6,2.65,4.61,4.39,0.0,0.0,11.65,PAID,2026-04-07,0
INV0003084,2026-03-31,ACCT00108,XETR,Clearstream,EUR,65068.47,5.64,5.19,4.36,0.0,0.0,15.19,ISSUED,,0
INV0003085,2026-03-31,ACCT00108,XNAS,Clearstream,EUR,17679.92,4.33,1.87,2.98,0.0,0.0,9.18,PAID,2026-04-27,0
INV0003086,2026-03-31,ACCT00108,XSWX,Clearstream,EUR,180494.56,36.67,22.5,21.47,0.0,0.0,80.64,PAID,2026-04-06,0
INV0003087,2026-03-31,ACCT00109,XAMS,SIX SIS,EUR,397363.69,20.66,34.61,35.88,0.0,14.1,105.25,PAID,2026-04-10,0
INV0003088,2026-03-31,ACCT00109,XETR,SIX SIS,EUR,981760.48,152.14,77.51,83.51,0.0,32.2,345.36,PAID,2026-04-14,0
INV0003089,2026-03-31,ACCT00109,XSWX,SIX SIS,EUR,577505.49,102.19,68.72,68.55,0.0,27.45,266.91,OVERDUE,,1
INV0003090,2026-03-31,ACCT00110,XAMS,SIX SIS,EUR,4840.07,0.59,0.44,0.56,0.0,0.0,1.59,PAID,2026-04-26,0
INV0003091,2026-03-31,ACCT00110,XETR,SIX SIS,EUR,166401.48,16.9,13.1,11.54,0.0,0.0,41.54,ISSUED,,0
INV0003092,2026-03-31,ACCT00110,XNAS,SIX SIS,EUR,2021.3,0.53,0.23,0.37,0.0,0.0,1.13,PAID,2026-04-26,0
INV0003093,2026-03-31,ACCT00110,XPAR,SIX SIS,EUR,2512.84,0.28,0.27,0.4,0.0,0.0,0.95,PAID,2026-04-06,0
INV0003094,2026-03-31,ACCT00110,XSWX,SIX SIS,EUR,14939.23,4.3,1.89,2.07,0.0,0.0,8.26,PAID,2026-04-14,0
INV0003095,2026-03-31,ACCT00111,XAMS,Euroclear,EUR,70757.54,3.38,5.83,5.95,0.0,2.36,17.52,PAID,2026-04-06,0
INV0003096,2026-03-31,ACCT00111,XETR,Euroclear,EUR,219150.47,23.71,16.22,15.72,0.0,6.39,62.04,OVERDUE,,1
INV0003097,2026-03-31,ACCT00111,XNAS,Euroclear,EUR,77750.3,18.86,7.82,13.45,0.0,4.25,44.38,PAID,2026-04-06,0
INV0003098,2026-03-31,ACCT00111,XSWX,Euroclear,EUR,498331.57,77.28,56.72,54.4,0.0,22.22,210.62,PAID,2026-04-11,0
INV0003099,2026-03-31,ACCT00112,XAMS,BNP Paribas Securities Services,EUR,2174860.27,135.15,185.65,205.2,0.0,78.17,604.17,PAID,2026-04-17,0
INV0003100,2026-03-31,ACCT00112,XNAS,BNP Paribas Securities Services,EUR,1243881.56,272.72,121.89,209.65,0.0,66.31,670.57,ISSUED,,0
INV0003101,2026-03-31,ACCT00112,XPAR,BNP Paribas Securities Services,EUR,1096913.86,102.05,97.96,159.23,0.0,51.44,410.68,PAID,2026-04-13,0
INV0003102,2026-03-31,ACCT00112,XSWX,BNP Paribas Securities Services,EUR,146196.32,15.07,16.83,14.72,0.0,6.31,52.93,PAID,2026-04-24,0
INV0003103,2026-03-31,ACCT00113,XAMS,J.P. Morgan Custody,EUR,53879.75,2.68,4.71,4.8,0.0,1.9,14.09,ISSUED,,0
INV0003104,2026-03-31,ACCT00113,XETR,J.P. Morgan Custody,EUR,180522.8,15.98,14.38,13.04,0.0,5.48,48.88,PAID,2026-04-24,0
INV0003105,2026-03-31,ACCT00113,XNAS,J.P. Morgan Custody,EUR,923.25,0.22,0.09,0.16,0.0,0.05,0.52,PAID,2026-04-07,0
INV0003106,2026-03-31,ACCT00113,XSWX,J.P. Morgan Custody,EUR,84051.63,17.6,10.11,10.58,0.0,4.14,42.43,PAID,2026-04-13,0
INV0003107,2026-03-31,ACCT00114,XAMS,BNP Paribas Securities Services,EUR,1364749.55,61.31,111.88,114.11,0.0,45.2,332.5,PAID,2026-04-27,0
INV0003108,2026-03-31,ACCT00114,XETR,BNP Paribas Securities Services,EUR,596543.1,128.52,48.06,58.95,0.0,21.4,256.93,PAID,2026-04-20,0
INV0003109,2026-03-31,ACCT00114,XNAS,BNP Paribas Securities Services,EUR,1136104.84,273.24,119.8,206.05,0.0,65.17,664.26,PAID,2026-04-27,0
INV0003110,2026-03-31,ACCT00114,XSWX,BNP Paribas Securities Services,EUR,243776.06,64.71,28.36,33.55,3.65,12.38,142.65,PAID,2026-04-17,0
INV0003111,2026-03-31,ACCT00115,XAMS,Clearstream,EUR,172359.38,21.53,15.44,21.3,0.0,7.35,65.62,ISSUED,,0
INV0003112,2026-03-31,ACCT00115,XETR,Clearstream,EUR,292882.39,25.06,22.99,20.85,0.0,8.77,77.67,PAID,2026-04-27,0
INV0003113,2026-03-31,ACCT00115,XNAS,Clearstream,EUR,73658.93,17.79,7.65,13.16,0.0,4.16,42.76,PAID,2026-04-19,0
INV0003114,2026-03-31,ACCT00115,XSWX,Clearstream,EUR,468254.52,128.49,55.27,65.37,0.0,24.13,273.26,PAID,2026-04-21,0
INV0003115,2026-03-31,ACCT00116,XAMS,BNP Paribas Securities Services,EUR,94377.72,4.59,8.39,8.59,0.0,3.4,24.97,PAID,2026-04-25,0
INV0003116,2026-03-31,ACCT00116,XETR,BNP Paribas Securities Services,EUR,57722.05,4.48,4.27,3.87,0.0,1.63,14.25,PAID,2026-04-17,0
INV0003117,2026-03-31,ACCT00116,XNAS,BNP Paribas Securities Services,EUR,27156.61,6.27,2.8,4.82,0.0,1.52,15.41,PAID,2026-04-12,0
INV0003118,2026-03-31,ACCT00116,XSWX,BNP Paribas Securities Services,EUR,53686.59,12.16,6.14,6.9,0.0,2.61,27.81,PAID,2026-04-14,0
INV0003119,2026-03-31,ACCT00117,XAMS,Euroclear,EUR,88527.23,4.4,7.59,7.75,0.0,3.07,22.81,PAID,2026-04-11,0
INV0003120,2026-03-31,ACCT00117,XETR,Euroclear,EUR,166966.83,18.75,13.18,12.67,0.0,5.17,49.77,PAID,2026-04-09,0
INV0003121,2026-03-31,ACCT00117,XNAS,Euroclear,EUR,101861.53,26.27,10.89,18.73,0.0,5.92,61.81,PAID,2026-04-06,0
INV0003122,2026-03-31,ACCT00117,XSWX,Euroclear,EUR,172865.58,39.36,21.91,23.04,0.0,8.99,93.3,PAID,2026-04-23,0
INV0003123,2026-03-31,ACCT00118,XAMS,Euroclear,EUR,367362.09,16.8,31.28,31.91,0.0,12.64,92.63,ISSUED,,0
INV0003124,2026-03-31,ACCT00118,XETR,Euroclear,EUR,847639.37,80.04,68.23,63.58,0.0,26.36,238.21,PAID,2026-04-19,0
INV0003125,2026-03-31,ACCT00118,XNAS,Euroclear,EUR,81180.54,18.86,8.43,14.5,0.0,4.59,46.38,PAID,2026-04-28,0
INV0003126,2026-03-31,ACCT00118,XSWX,Euroclear,EUR,1370763.36,215.63,162.39,158.13,0.0,64.1,600.25,PAID,2026-04-15,0
INV0003127,2026-03-31,ACCT00119,XAMS,SIX SIS,EUR,171371.95,9.02,16.23,15.33,0.0,0.0,40.58,PAID,2026-04-23,0
INV0003128,2026-03-31,ACCT00119,XETR,SIX SIS,EUR,290949.87,35.51,25.09,22.57,0.0,0.0,83.17,PAID,2026-04-20,0
INV0003129,2026-03-31,ACCT00119,XNAS,SIX SIS,EUR,145085.27,36.08,15.59,24.83,0.0,0.0,76.5,PAID,2026-04-08,0
INV0003130,2026-03-31,ACCT00119,XSWX,SIX SIS,EUR,171420.39,48.82,21.09,23.1,0.0,0.0,93.01,ISSUED,,0
INV0003131,2026-03-31,ACCT00120,XAMS,J.P. Morgan Custody,EUR,90221.56,4.59,8.08,8.24,0.0,3.26,24.17,PAID,2026-04-26,0
INV0003132,2026-03-31,ACCT00120,XETR,J.P. Morgan Custody,EUR,165185.11,14.69,13.22,11.99,0.0,5.04,44.94,PAID,2026-04-23,0
INV0003133,2026-03-31,ACCT00120,XNAS,J.P. Morgan Custody,EUR,33082.72,7.64,3.23,5.55,0.0,1.76,18.18,PAID,2026-04-27,0
INV0003134,2026-03-31,ACCT00120,XPAR,J.P. Morgan Custody,EUR,5576.45,0.61,0.55,0.9,0.3,0.29,2.65,PAID,2026-04-20,0
INV0003135,2026-03-31,ACCT00120,XSWX,J.P. Morgan Custody,EUR,59440.82,12.75,6.75,7.28,0.0,2.81,29.59,PAID,2026-04-16,0
INV0003136,2026-03-31,ACCT00121,XAMS,BNP Paribas Securities Services,EUR,36290.53,2.21,3.29,3.53,0.0,1.36,10.39,PAID,2026-04-11,0
INV0003137,2026-03-31,ACCT00121,XETR,BNP Paribas Securities Services,EUR,72393.71,5.72,5.34,4.84,0.0,2.04,17.94,PAID,2026-04-06,0
INV0003138,2026-03-31,ACCT00121,XSWX,BNP Paribas Securities Services,EUR,102110.47,22.47,12.49,13.41,1.61,5.18,55.16,PAID,2026-04-13,0
INV0003139,2026-03-31,ACCT00122,XAMS,SIX SIS,EUR,299357.41,18.51,24.38,26.83,0.0,10.24,79.96,PAID,2026-04-20,0
INV0003140,2026-03-31,ACCT00122,XPAR,SIX SIS,EUR,32841.93,3.48,3.15,5.12,1.72,1.65,15.12,PAID,2026-04-17,0
INV0003141,2026-03-31,ACCT00122,XSWX,SIX SIS,EUR,20091.3,5.6,2.36,2.8,0.0,1.03,11.79,PAID,2026-04-15,0
INV0003142,2026-03-31,ACCT00123,XAMS,BNP Paribas Securities Services,EUR,280144.96,13.5,25.13,25.64,0.0,10.15,74.42,PAID,2026-04-15,0
INV0003143,2026-03-31,ACCT00123,XETR,BNP Paribas Securities Services,EUR,314216.15,37.29,24.89,24.84,0.0,9.95,96.97,PAID,2026-04-27,0
INV0003144,2026-03-31,ACCT00123,XNAS,BNP Paribas Securities Services,EUR,200015.15,44.53,19.9,34.23,0.0,10.83,109.49,PAID,2026-04-15,0
INV0003145,2026-03-31,ACCT00123,XSWX,BNP Paribas Securities Services,EUR,55019.09,14.68,6.56,7.76,0.0,2.86,31.86,OVERDUE,,1
INV0003146,2026-03-31,ACCT00124,XAMS,J.P. Morgan Custody,EUR,74030.28,4.14,6.04,6.52,0.0,2.51,19.21,PAID,2026-04-27,0
INV0003147,2026-03-31,ACCT00124,XETR,J.P. Morgan Custody,EUR,99846.23,11.81,7.74,7.72,0.0,3.09,30.36,PAID,2026-04-10,0
INV0003148,2026-03-31,ACCT00124,XNAS,J.P. Morgan Custody,EUR,163637.81,36.75,16.11,27.71,0.0,8.76,89.33,OVERDUE,,1
INV0003149,2026-03-31,ACCT00124,XSWX,J.P. Morgan Custody,EUR,101993.3,24.6,12.28,13.75,1.58,5.21,57.42,PAID,2026-04-20,0
INV0003150,2026-03-31,ACCT00125,XAMS,Clearstream,EUR,56719.61,2.52,4.6,4.69,0.0,1.86,13.67,ISSUED,,0
INV0003151,2026-03-31,ACCT00125,XETR,Clearstream,EUR,57221.01,4.48,4.18,3.79,0.0,1.59,14.04,PAID,2026-04-06,0
INV0003152,2026-03-31,ACCT00125,XNAS,Clearstream,EUR,57837.74,13.8,6.05,10.4,0.0,3.29,33.54,ISSUED,,0
INV0003153,2026-03-31,ACCT00125,XPAR,Clearstream,EUR,24250.63,2.32,2.18,3.55,0.0,1.15,9.2,PAID,2026-04-24,0
INV0003154,2026-03-31,ACCT00125,XSWX,Clearstream,EUR,122927.13,32.29,14.15,16.74,1.82,6.18,71.18,PAID,2026-04-13,0
INV0003155,2026-03-31,ACCT00126,XAMS,SIX SIS,EUR,380113.18,19.45,33.58,34.26,0.0,13.57,100.86,ISSUED,,0
INV0003156,2026-03-31,ACCT00126,XETR,SIX SIS,EUR,1203602.92,136.78,91.3,89.1,0.0,36.08,353.26,PAID,2026-04-18,0
INV0003157,2026-03-31,ACCT00126,XNAS,SIX SIS,EUR,87180.75,22.66,9.39,16.16,0.0,5.11,53.32,PAID,2026-04-05,0
INV0003158,2026-03-31,ACCT00126,XSWX,SIX SIS,EUR,124640.2,34.66,14.37,17.0,0.0,6.27,72.3,PAID,2026-04-27,0
INV0003159,2026-03-31,ACCT00127,XAMS,SIX SIS,EUR,411661.15,21.92,39.45,37.26,0.0,0.0,98.63,PAID,2026-04-24,0
INV0003160,2026-03-31,ACCT00127,XETR,SIX SIS,EUR,1733980.16,196.07,151.38,132.87,0.0,0.0,480.32,PAID,2026-04-05,0
INV0003161,2026-03-31,ACCT00127,XNAS,SIX SIS,EUR,382420.48,99.17,42.84,68.23,0.0,0.0,210.24,PAID,2026-04-21,0
INV0003162,2026-03-31,ACCT00127,XPAR,SIX SIS,EUR,280840.78,30.46,28.27,42.55,0.0,0.0,101.28,PAID,2026-04-09,0
INV0003163,2026-03-31,ACCT00127,XSWX,SIX SIS,EUR,229775.9,66.09,28.55,31.27,0.0,0.0,125.91,PAID,2026-04-26,0
INV0003164,2026-03-31,ACCT00128,XAMS,J.P. Morgan Custody,EUR,3462656.37,165.46,303.4,286.54,0.0,0.0,755.4,ISSUED,,0
INV0003165,2026-03-31,ACCT00128,XETR,J.P. Morgan Custody,EUR,1899962.26,245.05,158.93,147.41,0.0,0.0,551.39,PAID,2026-04-13,0
INV0003166,2026-03-31,ACCT00128,XPAR,J.P. Morgan Custody,EUR,948246.81,107.28,101.31,152.47,0.0,0.0,361.06,PAID,2026-04-21,0
INV0003167,2026-03-31,ACCT00128,XSWX,J.P. Morgan Custody,EUR,4858809.5,621.8,610.74,508.31,0.0,0.0,1740.85,OVERDUE,,1
INV0003168,2026-03-31,ACCT00129,XAMS,J.P. Morgan Custody,EUR,27102.9,1.33,2.3,2.35,0.0,0.93,6.91,PAID,2026-04-24,0
INV0003169,2026-03-31,ACCT00129,XETR,J.P. Morgan Custody,EUR,89336.5,7.82,6.91,6.27,0.0,2.64,23.64,PAID,2026-04-28,0
INV0003170,2026-03-31,ACCT00129,XNAS,J.P. Morgan Custody,EUR,60199.67,15.22,6.31,10.85,0.0,3.43,35.81,ISSUED,,0
INV0003171,2026-03-31,ACCT00129,XSWX,J.P. Morgan Custody,EUR,87376.39,22.76,10.45,11.84,0.0,4.46,49.51,PAID,2026-04-28,0
INV0003172,2026-03-31,ACCT00130,XAMS,Clearstream,EUR,517429.51,32.6,48.65,48.42,0.0,0.0,129.67,PAID,2026-04-14,0
INV0003173,2026-03-31,ACCT00130,XETR,Clearstream,EUR,576353.96,82.14,46.53,45.09,0.0,0.0,173.76,PAID,2026-04-19,0
INV0003174,2026-03-31,ACCT00130,XNAS,Clearstream,EUR,564759.33,141.55,62.25,99.14,0.0,0.0,302.94,PAID,2026-04-15,0
INV0003175,2026-03-31,ACCT00130,XPAR,Clearstream,EUR,252311.77,26.02,24.57,36.99,0.0,0.0,87.58,PAID,2026-04-23,0
INV0003176,2026-03-31,ACCT00130,XSWX,Clearstream,EUR,237650.69,69.51,30.56,33.47,0.0,0.0,133.54,PAID,2026-04-07,0
INV0003177,2026-03-31,ACCT00131,XAMS,BNP Paribas Securities Services,EUR,139054.02,6.97,12.25,12.49,0.0,4.95,36.66,PAID,2026-04-18,0
INV0003178,2026-03-31,ACCT00131,XETR,BNP Paribas Securities Services,EUR,265273.32,22.4,19.63,17.91,0.0,7.51,67.45,ISSUED,,0
INV0003179,2026-03-31,ACCT00131,XNAS,BNP Paribas Securities Services,EUR,26885.95,6.49,2.74,4.71,0.0,1.49,15.43,ISSUED,,0
INV0003180,2026-03-31,ACCT00131,XSWX,BNP Paribas Securities Services,EUR,45093.0,5.29,5.58,4.88,0.0,2.09,17.84,PAID,2026-04-12,0
INV0003181,2026-03-31,ACCT00132,XAMS,Euroclear,EUR,533316.94,28.06,48.55,46.29,0.0,0.0,122.9,ISSUED,,0
INV0003182,2026-03-31,ACCT00132,XETR,Euroclear,EUR,644371.52,86.14,54.41,50.61,0.0,0.0,191.16,ISSUED,,0
INV0003183,2026-03-31,ACCT00132,XSWX,Euroclear,EUR,829318.82,182.0,103.16,101.3,0.0,0.0,386.46,PAID,2026-04-13,0
INV0003184,2026-03-31,ACCT00133,XETR,SIX SIS,EUR,275954.38,27.46,23.05,19.79,0.0,0.0,70.3,PAID,2026-04-25,0
INV0003185,2026-03-31,ACCT00133,XNAS,SIX SIS,EUR,131061.62,32.77,14.16,22.54,0.0,0.0,69.47,ISSUED,,0
INV0003186,2026-03-31,ACCT00133,XPAR,SIX SIS,EUR,42321.41,4.85,4.5,6.78,0.0,0.0,16.13,ISSUED,,0
INV0003187,2026-03-31,ACCT00133,XSWX,SIX SIS,EUR,63736.1,19.29,8.33,9.13,0.0,0.0,36.75,PAID,2026-04-23,0
INV0003188,2026-03-31,ACCT00134,XAMS,SIX SIS,EUR,268608.0,21.41,21.77,26.02,0.0,9.56,78.76,PAID,2026-04-13,0
INV0003189,2026-03-31,ACCT00134,XETR,SIX SIS,EUR,605879.19,71.88,45.04,45.03,0.0,18.01,179.96,PAID,2026-04-12,0
INV0003190,2026-03-31,ACCT00134,XSWX,SIX SIS,EUR,167959.25,49.5,20.9,24.72,0.0,9.12,104.24,PAID,2026-04-19,0
INV0003191,2026-03-31,ACCT00135,XETR,J.P. Morgan Custody,EUR,48480.65,5.74,3.83,3.75,0.0,1.52,14.84,PAID,2026-04-05,0
INV0003192,2026-03-31,ACCT00135,XSWX,J.P. Morgan Custody,EUR,117241.67,25.69,14.3,15.14,0.0,5.89,61.02,PAID,2026-04-07,0
INV0003193,2026-03-31,ACCT00136,XETR,BNP Paribas Securities Services,EUR,750639.69,63.09,56.78,51.48,0.0,21.65,193.0,ISSUED,,0
INV0003194,2026-03-31,ACCT00136,XPAR,BNP Paribas Securities Services,EUR,184641.63,18.6,16.87,27.42,9.2,8.86,80.95,PAID,2026-04-22,0
INV0003195,2026-03-31,ACCT00136,XSWX,BNP Paribas Securities Services,EUR,2456809.43,428.58,285.93,284.2,0.0,114.03,1112.74,ISSUED,,0
INV0003196,2026-03-31,ACCT00137,XETR,SIX SIS,EUR,1155795.5,95.03,88.81,80.52,0.0,33.87,298.23,PAID,2026-04-28,0
INV0003197,2026-03-31,ACCT00137,XSWX,SIX SIS,EUR,1616260.3,267.62,186.85,185.24,24.02,74.42,738.15,PAID,2026-04-25,0
INV0003198,2026-03-31,ACCT00138,XAMS,Clearstream,EUR,500112.33,23.59,43.05,43.91,0.0,17.39,127.94,PAID,2026-04-24,0
INV0003199,2026-03-31,ACCT00138,XETR,Clearstream,EUR,613978.59,52.77,49.32,44.72,0.0,18.81,165.62,PAID,2026-04-20,0
INV0003200,2026-03-31,ACCT00138,XNAS,Clearstream,EUR,331389.71,76.96,33.74,58.04,0.0,18.36,187.1,OVERDUE,,1
INV0003201,2026-03-31,ACCT00138,XSWX,Clearstream,EUR,893535.91,173.08,101.73,107.03,13.08,41.75,436.67,PAID,2026-04-26,0
INV0003202,2026-03-31,ACCT00139,XETR,SIX SIS,EUR,113074.14,23.38,8.42,10.33,0.0,3.75,45.88,PAID,2026-04-08,0
INV0003203,2026-03-31,ACCT00139,XNAS,SIX SIS,EUR,278686.84,67.12,28.33,48.73,0.0,15.41,159.59,ISSUED,,0
INV0003204,2026-03-31,ACCT00139,XSWX,SIX SIS,EUR,931506.67,252.58,109.65,128.15,0.0,47.56,537.94,ISSUED,,0
INV0003205,2026-03-31,ACCT00140,XAMS,Euroclear,EUR,118752.91,5.51,9.68,9.87,0.0,3.91,28.97,PAID,2026-04-28,0
INV0003206,2026-03-31,ACCT00140,XETR,Euroclear,EUR,134500.97,11.59,10.43,9.46,0.0,3.98,35.46,PAID,2026-04-22,0
INV0003207,2026-03-31,ACCT00140,XNAS,Euroclear,EUR,80633.33,19.97,8.43,14.5,0.0,4.59,47.49,PAID,2026-04-05,0
INV0003208,2026-03-31,ACCT00140,XSWX,Euroclear,EUR,84312.73,20.04,9.57,10.75,0.0,4.06,44.42,PAID,2026-04-07,0
INV0003209,2026-03-31,ACCT00141,XAMS,Euroclear,EUR,53411.15,2.5,4.39,4.47,0.0,1.77,13.13,PAID,2026-04-12,0
INV0003210,2026-03-31,ACCT00141,XETR,Euroclear,EUR,114596.47,9.99,8.99,8.16,0.0,3.43,30.57,ISSUED,,0
INV0003211,2026-03-31,ACCT00141,XSWX,Euroclear,EUR,127310.64,17.91,15.3,14.11,0.0,5.88,53.2,PAID,2026-04-09,0
INV0003212,2026-03-31,ACCT00142,XAMS,BNP Paribas Securities Services,EUR,203263.09,9.98,17.54,17.89,0.0,7.09,52.5,ISSUED,,0
INV0003213,2026-03-31,ACCT00142,XETR,BNP Paribas Securities Services,EUR,344480.88,37.13,27.59,26.26,0.0,10.77,101.75,PAID,2026-04-10,0
INV0003214,2026-03-31,ACCT00142,XSWX,BNP Paribas Securities Services,EUR,913678.87,182.8,103.96,109.19,0.0,42.63,438.58,PAID,2026-04-26,0
INV0003215,2026-03-31,ACCT00143,XAMS,SIX SIS,EUR,45801.89,2.29,3.96,4.04,0.0,1.6,11.89,PAID,2026-04-10,0
INV0003216,2026-03-31,ACCT00143,XETR,SIX SIS,EUR,84775.62,7.08,6.26,5.67,0.0,2.39,21.4,ISSUED,,0
INV0003217,2026-03-31,ACCT00143,XSWX,SIX SIS,EUR,59178.37,17.7,7.34,8.68,0.0,3.2,36.92,PAID,2026-04-10,0
INV0003218,2026-03-31,ACCT00144,XAMS,SIX SIS,EUR,286230.77,14.09,24.33,24.82,0.0,9.83,73.07,PAID,2026-04-14,0
INV0003219,2026-03-31,ACCT00144,XETR,SIX SIS,EUR,241276.61,24.82,19.61,18.28,0.0,7.58,70.29,PAID,2026-04-22,0
INV0003220,2026-03-31,ACCT00144,XPAR,SIX SIS,EUR,114129.25,11.7,10.42,16.94,0.0,5.47,44.53,PAID,2026-04-25,0
INV0003221,2026-03-31,ACCT00144,XSWX,SIX SIS,EUR,24095.85,6.89,2.86,3.38,0.0,1.25,14.38,PAID,2026-04-09,0
INV0003222,2026-03-31,ACCT00145,XAMS,SIX SIS,EUR,755885.04,38.95,68.8,65.56,0.0,0.0,173.31,ISSUED,,0
